cc_num,first,last,trans_num,trans_date,trans_time,unix_time,category,merchant,amt,merch_lat,merch_long,is_fraud
5157595343543285,Stephanie,Martin,94b9dadc1f288514b8a590d64fc85463,2016-05-28T00:00:00.000+05:30,04:12:05,1464408725,health_fitness,Torphy-Kertzmann,57,27.428214,-98.853131,0
4641003399120410,Tiffany,Russell,8e6045aeae9ce57ab0126470d028da98,2016-05-28T00:00:00.000+05:30,04:19:48,1464409188,grocery_net,"Kohler, Lindgren and Koelpin",197,42.162345,-92.149911,0
6011779269963768,Jennifer,Harvey,d345c86f29fc21bddc7664497c4ada9a,2016-05-28T00:00:00.000+05:30,05:10:26,1464412226,health_fitness,"Haley, Batz and Auer",115,36.693333,-89.784777,0
4170242670039985,Rebecca,Trujillo,4259b07a3ddf9e19d52d94ae3c7551b3,2016-05-28T00:00:00.000+05:30,06:14:47,1464416087,personal_care,"Bradtke, Torp and Bahringer",70,45.919462,-106.649134,0
6011779269963768,Jennifer,Harvey,4214d22c16d1e16ae51e347ac51e32ff,2016-05-28T00:00:00.000+05:30,07:06:14,1464419174,shopping_pos,"Watsica, Haag and Considine",165,36.699479,-89.754841,0
6011779269963768,Jennifer,Harvey,6efd635fe8c4ae76845c6c78e914c28a,2016-05-28T00:00:00.000+05:30,08:01:51,1464422511,personal_care,Hills-Boyer,52,36.690703,-89.785369,0
4641003399120410,Tiffany,Russell,0604c1b15c4388619865d9269cb500e6,2016-05-28T00:00:00.000+05:30,08:39:36,1464424776,misc_net,"Johnson, Runolfsdottir and Mayer",262,42.142582,-92.177823,0
4641003399120410,Tiffany,Russell,aa69207956167f5083c7b15c3fdf1365,2016-05-28T00:00:00.000+05:30,09:20:55,1464427255,grocery_net,"Adams, Kovacek and Kuhlman",86,42.15586,-92.154686,0
4641003399120410,Tiffany,Russell,df0a9829d73297065960259e72608cad,2016-05-28T00:00:00.000+05:30,10:08:37,1464430117,health_fitness,Kub-Heaney,136,42.166636,-92.178993,0
4641003399120410,Tiffany,Russell,463fae6cbddf2c080254286ee6dcc88a,2016-05-28T00:00:00.000+05:30,10:57:21,1464433041,personal_care,Erdman-Schaden,150,42.158511,-92.161718,0
5157595343543285,Stephanie,Martin,31290c216478a2a58543a94feb5fb082,2016-05-28T00:00:00.000+05:30,12:11:02,1464437462,misc_pos,Balistreri-Nader,115,27.438018,-98.822294,0
5157595343543285,Stephanie,Martin,0c72c1429d58e7a8d48a24f4e9d6c6ad,2016-05-28T00:00:00.000+05:30,12:24:06,1464438246,shopping_net,Cormier LLC,131,27.43875,-98.834392,0
5157595343543285,Stephanie,Martin,8890e7583be75ad51ef320943aa06c13,2016-05-28T00:00:00.000+05:30,12:40:00,1464439200,gas_transport,"Schaefer, McGlynn and Bosco",54,27.437812,-98.833291,0
675985166411,Rebecca,Brown,7a3fcbcb3d71e11d8af6178acc4a7b8b,2016-05-28T00:00:00.000+05:30,12:53:34,1464440014,gas_transport,"Stroman, Hudson and Erdman",95,44.753294,-75.154148,0
675985166411,Rebecca,Brown,e704be1c7084ce376422575a25b95266,2016-05-28T00:00:00.000+05:30,13:09:08,1464440948,home,"Denesik, Powlowski and Pouros",65,44.756168,-75.132311,0
4170242670039985,Rebecca,Trujillo,c8425a010494e9c07ae5b518bf17f8b1,2016-05-28T00:00:00.000+05:30,13:09:22,1464440962,gas_transport,"Olson, Becker and Koch",78,45.923844,-106.631017,0
675985166411,Rebecca,Brown,0bc98fb9cb59db5e16156de66699659c,2016-05-28T00:00:00.000+05:30,14:00:12,1464444012,gas_transport,"Connelly, Reichert and Fritsch",31,44.768481,-75.139801,0
675985166411,Rebecca,Brown,0d015ec4deea321c8cb057add839e163,2016-05-28T00:00:00.000+05:30,14:36:02,1464446162,home,Stark-Koss,82,44.765055,-75.124482,0
4641003399120410,Tiffany,Russell,699a80ef2f27786ce180e3813905c891,2016-05-28T00:00:00.000+05:30,14:58:57,1464447537,kids_pets,Goyette-Gerhold,199,42.159776,-92.166518,0
5157595343543285,Stephanie,Martin,2f5f67b96bec27a27d33c3620487e308,2016-05-28T00:00:00.000+05:30,15:33:51,1464449631,home,"Cole, Hills and Jewess",75,27.417856,-98.834308,0
4483018920250,Helen,Strong,bed6f5ae9daab14b24b96a17515ecff1,2016-05-28T00:00:00.000+05:30,15:36:39,1464449799,misc_pos,Keeling-Crist,97,36.974564,-108.171789,0
4641003399120410,Tiffany,Russell,7b5e5b1c4438eb890010dc6eece378c0,2016-05-28T00:00:00.000+05:30,15:47:27,1464450447,grocery_pos,"Lockman, West and Runte",49,42.172423,-92.155475,0
5157595343543285,Stephanie,Martin,f9c0140b260b8335cc03b550cc5cc7ff,2016-05-28T00:00:00.000+05:30,16:16:23,1464452183,home,"OReilly, Mohr and Purdy",103,27.42796,-98.833614,0
5157595343543285,Stephanie,Martin,fe91733833d2d6b0b96565113599c92f,2016-05-28T00:00:00.000+05:30,17:17:10,1464455830,gas_transport,Brekke and Sons,58,27.420582,-98.85499,0
5157595343543285,Stephanie,Martin,c96de350956fffe108214f9ca9de447c,2016-05-28T00:00:00.000+05:30,17:23:47,1464456227,gas_transport,"Lind, Huel and McClure",247,27.43211,-98.824363,0
4170242670039985,Rebecca,Trujillo,7b40977c5e59655aaaa57ea073f3a2d1,2016-05-28T00:00:00.000+05:30,17:32:09,1464456729,home,"OReilly, Mohr and Purdy",85,45.933877,-106.641495,0
4641003399120410,Tiffany,Russell,623c3ce600ce6812a07756e16f0a657a,2016-05-28T00:00:00.000+05:30,17:53:27,1464458007,grocery_pos,Heidenreich PLC,178,42.146326,-92.178894,0
6011779269963768,Jennifer,Harvey,65a2bf60968ef305534398fcbb4e2d4b,2016-05-28T00:00:00.000+05:30,18:16:56,1464459416,gas_transport,"Tillman, Dickinson and Labadie",135,36.699683,-89.785176,0
675985166411,Rebecca,Brown,05bb2c58ef13d8e42315924ce8a47ad1,2016-05-28T00:00:00.000+05:30,19:01:30,1464462090,shopping_net,"Langworth, Boehm and Gulgowski",166,44.774933,-75.125124,0
675985166411,Rebecca,Brown,de070430a4b54c5abe31c9cae73c5429,2016-05-28T00:00:00.000+05:30,19:20:15,1464463215,gas_transport,Cummerata-Jones,77,44.75309,-75.139491,0
4483018920250,Helen,Strong,017615b714fcabf9d91aa322a9867a4f,2016-05-28T00:00:00.000+05:30,19:53:03,1464465183,entertainment,Dare-Marvin,63,36.973274,-108.176493,0
4170242670039985,Rebecca,Trujillo,7a790419650b70952b4b43f5b42b732b,2016-05-28T00:00:00.000+05:30,19:57:22,1464465442,home,Botsford and Sons,48,45.91948,-106.653833,0
675985166411,Rebecca,Brown,fcc3bc556d0ef702d9566f1144437258,2016-05-28T00:00:00.000+05:30,20:46:45,1464468405,home,"Kling, Howe and Schneider",138,44.763175,-75.124641,0
675985166411,Rebecca,Brown,b1a4ba30cd3591e7a0ef90bfc9a151a7,2016-05-28T00:00:00.000+05:30,20:53:11,1464468791,gas_transport,"Stroman, Hudson and Erdman",76,44.753281,-75.124703,0
5157595343543285,Stephanie,Martin,026048b58024a70b1fe7a0e3a25d0d3a,2016-05-28T00:00:00.000+05:30,21:25:44,1464470744,gas_transport,"Lind, Huel and McClure",197,27.426845,-98.835226,0
675985166411,Rebecca,Brown,70044ef8245f43883e36b3a4a9487ed8,2016-05-28T00:00:00.000+05:30,21:46:12,1464471972,home,Gaylord-Powlowski,69,44.754568,-75.152571,0
4641003399120410,Tiffany,Russell,c4dd495ce8ca7ec02bdcbbcc814ea683,2016-05-29T00:00:00.000+05:30,00:15:46,1464480946,health_fitness,"Cronin, Kshlerin and Weber",48,42.15092,-92.177565,0
5157595343543285,Stephanie,Martin,17129a171585753fdd8b985b176d5d58,2016-05-29T00:00:00.000+05:30,03:06:40,1464491200,health_fitness,"Torp, Muller and Borer",35,27.443415,-98.849127,0
675985166411,Rebecca,Brown,ce89e1c5f7d3067902e88d82a129eff3,2016-05-29T00:00:00.000+05:30,04:04:49,1464494689,personal_care,Kirlin and Sons,45,44.774746,-75.124456,0
6011779269963768,Jennifer,Harvey,1421a63d24c1439f73c088877565f577,2016-05-29T00:00:00.000+05:30,04:06:37,1464494797,personal_care,Rolfson-Kunde,99,36.67748,-89.783606,0
6011779269963768,Jennifer,Harvey,73a6525cf4f87fb9ab75829469cba8be,2016-05-29T00:00:00.000+05:30,05:06:11,1464498371,health_fitness,"Conroy, Balistreri and Gorczany",108,36.679138,-89.759558,0
675985166411,Rebecca,Brown,35624ccf5bf4f5839787173ae5636456,2016-05-29T00:00:00.000+05:30,06:06:02,1464501962,personal_care,Schmeler-Howe,61,44.770455,-75.152259,0
4483018920250,Helen,Strong,33ebf8230914eaa5784668657e38aae1,2016-05-29T00:00:00.000+05:30,06:23:43,1464503023,health_fitness,Carroll PLC,72,36.949453,-108.170062,0
4170242670039985,Rebecca,Trujillo,5c120a1afa1015f6fd997320e08f32b8,2016-05-29T00:00:00.000+05:30,09:37:12,1464514632,personal_care,"Hahn, Bahringer and McLaughlin",82,45.948683,-106.646765,0
4170242670039985,Rebecca,Trujillo,ab22fd2bcbfe2c1137a487518027df7f,2016-05-29T00:00:00.000+05:30,11:01:06,1464519666,health_fitness,Cormier LLC,92,45.937366,-106.642016,0
4170242670039985,Rebecca,Trujillo,83ef463e1a20ea4f1ae62466b9a638d6,2016-05-29T00:00:00.000+05:30,12:01:06,1464523266,grocery_pos,"Lockman, West and Runte",66,45.922174,-106.641301,0
4641003399120410,Tiffany,Russell,b685f8c1d35497343d92b2d1209fd309,2016-05-29T00:00:00.000+05:30,12:23:44,1464524624,kids_pets,Windler LLC,77,42.175784,-92.172503,0
4483018920250,Helen,Strong,d8179612a40b4be779bb1226fc84db4f,2016-05-29T00:00:00.000+05:30,12:30:52,1464525052,grocery_pos,Kiehn-Emmerich,67,36.964477,-108.181089,0
4641003399120410,Tiffany,Russell,70fae88b7ccf5522984698e96244c49d,2016-05-29T00:00:00.000+05:30,13:18:22,1464527902,gas_transport,Huels-Hahn,177,42.163958,-92.152762,0
4483018920250,Helen,Strong,39685e433e357cda50429d48629ea9aa,2016-05-29T00:00:00.000+05:30,14:35:02,1464532502,grocery_pos,McDermott-Weimann,144,36.941095,-108.182554,0
4170242670039985,Rebecca,Trujillo,58a427671bb11ec05a26197c67e7b469,2016-05-29T00:00:00.000+05:30,14:54:44,1464533684,misc_pos,"Lehner, Reichert and Mills",62,45.918204,-106.646505,0
4641003399120410,Tiffany,Russell,09adbf21c8a771564c6eb74da6ed611d,2016-05-29T00:00:00.000+05:30,15:03:40,1464534220,misc_pos,Haley Group,136,42.145278,-92.168963,0
6011779269963768,Jennifer,Harvey,b612a20f9e478a2c4ae328981fa6ae49,2016-05-29T00:00:00.000+05:30,15:39:25,1464536365,misc_pos,"Wiza, Schaden and Stark",105,36.672908,-89.778323,0
4641003399120410,Tiffany,Russell,e687e9d32437646ed8890e537124db72,2016-05-29T00:00:00.000+05:30,16:00:02,1464537602,gas_transport,"Olson, Becker and Koch",62,42.153557,-92.160747,0
6011779269963768,Jennifer,Harvey,ba4ef56240f26bc708c85e4dbe3e2435,2016-05-29T00:00:00.000+05:30,16:10:41,1464538241,home,Gaylord-Powlowski,68,36.690525,-89.779822,0
4170242670039985,Rebecca,Trujillo,7a151b41e261bb23cf04840e0bed241e,2016-05-29T00:00:00.000+05:30,16:21:33,1464538893,grocery_pos,DuBuque LLC,203,45.92851,-106.647432,0
5157595343543285,Stephanie,Martin,db45db6d1125642f8a45605656fe8203,2016-05-29T00:00:00.000+05:30,17:06:30,1464541590,gas_transport,Bins-Rice,157,27.434784,-98.839903,0
4641003399120410,Tiffany,Russell,34e4df44ee2487e9ece51778a6e37301,2016-05-29T00:00:00.000+05:30,17:27:38,1464542858,misc_pos,Maggio-Fahey,100,42.15492,-92.171148,0
4483018920250,Helen,Strong,5b4327bb6a0381cfb984f8742322f1cc,2016-05-29T00:00:00.000+05:30,18:37:28,1464547048,travel,"Larson, Quitzon and Spencer",38,36.966248,-108.174817,0
4170242670039985,Rebecca,Trujillo,9deb30cd8d87a7a3d56e0ac1fc4ad358,2016-05-29T00:00:00.000+05:30,19:39:25,1464550765,grocery_pos,Bailey-Morar,154,45.943659,-106.638405,0
4641003399120410,Tiffany,Russell,6898cd73dcb8b14f43fa40195f60d9fb,2016-05-29T00:00:00.000+05:30,19:43:04,1464550984,home,Beier and Sons,104,42.161701,-92.17666,0
6011779269963768,Jennifer,Harvey,afc4f39b274aeb444f697e4067b1aa1c,2016-05-29T00:00:00.000+05:30,19:46:44,1464551204,gas_transport,"Jenkins, Hauck and Friesen",91,36.679696,-89.766353,0
5157595343543285,Stephanie,Martin,e948aee1b856da63de39d1641d4d9f39,2016-05-29T00:00:00.000+05:30,20:33:29,1464554009,kids_pets,Little Ltd,237,27.44534,-98.837644,0
4641003399120410,Tiffany,Russell,9def419b67e3329ee821246e05781345,2016-05-29T00:00:00.000+05:30,20:39:30,1464554370,entertainment,"Larkin, Stracke and Greenfelder",107,42.15917,-92.176057,0
4170242670039985,Rebecca,Trujillo,72d29a2069a890137e6838a1311cef2d,2016-05-29T00:00:00.000+05:30,20:41:26,1464554486,grocery_pos,Kuhic Inc,100,45.942309,-106.623293,0
6011779269963768,Jennifer,Harvey,7f93270db4d607b59487bf213bd38b0b,2016-05-29T00:00:00.000+05:30,20:53:01,1464555181,kids_pets,Gleason and Sons,45,36.686712,-89.768141,0
4361646620879135,Kimberly,Hudson,4b69eda41e49945ef9183c1bb99d1fca,2016-05-29T00:00:00.000+05:30,22:16:41,1464560201,grocery_pos,Cole PLC,33,41.669554,-74.667991,0
5157595343543285,Stephanie,Martin,e6afa5d6b5b343a7604b2aeb628fd062,2016-05-29T00:00:00.000+05:30,22:28:28,1464560908,grocery_pos,Pacocha-OReilly,185,27.414602,-98.824544,0
675985166411,Rebecca,Brown,70c0246090c09893be50ad0100366e32,2016-05-29T00:00:00.000+05:30,23:53:01,1464565981,home,"Kling, Howe and Schneider",176,44.773091,-75.13513,0
675985166411,Rebecca,Brown,aea9e6ca153d736b2544b63f0ce9a295,2016-05-30T00:00:00.000+05:30,04:01:35,1464580895,shopping_pos,Pouros-Conroy,273,44.769666,-75.125544,0
4483018920250,Helen,Strong,13b973ff2e785c5a8915b2ec71d852f4,2016-05-30T00:00:00.000+05:30,05:17:32,1464585452,misc_net,"Rodriguez, Yost and Jenkins",59,36.97321,-108.186083,0
675985166411,Rebecca,Brown,a7b98b51aca05909a5d55a61388f0f22,2016-05-30T00:00:00.000+05:30,06:04:01,1464588241,health_fitness,"Hintz, Bauch and Smith",49,44.759784,-75.158028,0
4483018920250,Helen,Strong,723eafed0f59c14e37616ee167720dff,2016-05-30T00:00:00.000+05:30,07:56:13,1464594973,health_fitness,"Hyatt, Russel and Gleichner",84,36.970797,-108.189426,0
4483018920250,Helen,Strong,163ab93ee73b301390ab91f5166b7b38,2016-05-30T00:00:00.000+05:30,08:46:49,1464598009,grocery_net,Pfeffer LLC,91,36.969419,-108.194746,0
4641003399120410,Tiffany,Russell,6cef495fc2e87d0e0c93ec6b2bca68eb,2016-05-30T00:00:00.000+05:30,12:54:42,1464612882,food_dining,Powlowski-Weimann,93,42.147864,-92.156051,0
675985166411,Rebecca,Brown,59f3e2344fc97b507aa29a99c8cf7bc0,2016-05-30T00:00:00.000+05:30,12:58:45,1464613125,home,White and Sons,170,44.753492,-75.15488,0
5157595343543285,Stephanie,Martin,4886fd1480b3c1c850077bd6966a3a1f,2016-05-30T00:00:00.000+05:30,13:17:32,1464614252,home,Kutch-Wilderman,172,27.436282,-98.831528,0
4641003399120410,Tiffany,Russell,b9a9fad8709d965b7b1b1b7418caac0c,2016-05-30T00:00:00.000+05:30,13:42:05,1464615725,gas_transport,Harber Inc,180,42.142849,-92.158087,0
4483018920250,Helen,Strong,e4564e3c29099110176502c002aed0cb,2016-05-30T00:00:00.000+05:30,13:42:48,1464615768,food_dining,Runte-Mohr,100,36.957932,-108.176685,0
4641003399120410,Tiffany,Russell,45dad0dec9d8f68132b04c6accb37ede,2016-05-30T00:00:00.000+05:30,14:08:47,1464617327,kids_pets,Bernier and Sons,259,42.167161,-92.166609,0
4641003399120410,Tiffany,Russell,ecc2fc5a5bebccf5371de73a1ffecbfc,2016-05-30T00:00:00.000+05:30,14:13:17,1464617597,grocery_pos,Stracke-Lemke,131,42.147718,-92.149493,0
4641003399120410,Tiffany,Russell,e381dcb4511e5553c39350b542c80ada,2016-05-30T00:00:00.000+05:30,14:20:17,1464618017,entertainment,Cruickshank-Mills,101,42.156451,-92.173567,0
6011779269963768,Jennifer,Harvey,916a7bf6985017aa8142d00742f5bedb,2016-05-30T00:00:00.000+05:30,14:41:06,1464619266,gas_transport,Friesen-DAmore,103,36.677804,-89.776203,0
675985166411,Rebecca,Brown,87deb3f9a1e03884252b940a8960ab67,2016-05-30T00:00:00.000+05:30,16:01:13,1464624073,entertainment,"Parker, Nolan and Trantow",106,44.767138,-75.138511,0
675985166411,Rebecca,Brown,c753d965f6959177450d3e990e4036e6,2016-05-30T00:00:00.000+05:30,17:05:47,1464627947,shopping_net,"Mosciski, Ziemann and Farrell",186,44.777375,-75.138791,0
4641003399120410,Tiffany,Russell,df9672d767e6f871e21514192a5c12ea,2016-05-30T00:00:00.000+05:30,17:51:04,1464630664,home,Collier LLC,117,42.165299,-92.167946,0
4641003399120410,Tiffany,Russell,dd142d1cb8742750117501b957af87f6,2016-05-30T00:00:00.000+05:30,18:23:07,1464632587,kids_pets,Rau-Robel,67,42.148379,-92.151173,0
4641003399120410,Tiffany,Russell,d16eeb85174087176ee4552152d64ec9,2016-05-30T00:00:00.000+05:30,18:43:23,1464633803,food_dining,"Turner, Ziemann and Lehner",58,42.162063,-92.158336,0
5157595343543285,Stephanie,Martin,0f8cc8f97e5e9de62b12af0308ec6e16,2016-05-30T00:00:00.000+05:30,19:55:34,1464638134,gas_transport,Parisian and Sons,112,27.423498,-98.833618,0
5157595343543285,Stephanie,Martin,93916d4eaff2229c5bed1d92bc8b1d9e,2016-05-30T00:00:00.000+05:30,20:31:39,1464640299,food_dining,Deckow-Dare,116,27.432474,-98.83866,0
4170242670039985,Rebecca,Trujillo,936e28f8be13f2c3466633df2eebe82a,2016-05-30T00:00:00.000+05:30,20:51:38,1464641498,gas_transport,Emard Inc,213,45.943272,-106.646514,0
4641003399120410,Tiffany,Russell,1e68860a03375393afd058801b45b46b,2016-05-30T00:00:00.000+05:30,22:29:05,1464647345,home,Schmidt-Larkin,125,42.160253,-92.173149,0
4361646620879135,Kimberly,Hudson,f5f2fdcde409b4a28efc76fe449f5730,2016-05-30T00:00:00.000+05:30,22:57:09,1464649029,home,Botsford PLC,55,41.669767,-74.673147,0
5157595343543285,Stephanie,Martin,2d2ae62f927ebcc0aafc60069251cdb7,2016-05-30T00:00:00.000+05:30,23:04:13,1464649453,gas_transport,Marks Inc,238,27.419467,-98.829581,0
675985166411,Rebecca,Brown,708764f0205d6cbdcbf0d076af8432b8,2016-05-31T00:00:00.000+05:30,03:39:58,1464665998,shopping_pos,Mohr Inc,21,44.756512,-75.140572,0
4641003399120410,Tiffany,Russell,a5b3acb3ad07a157698a5838c104fedb,2016-05-31T00:00:00.000+05:30,04:13:18,1464667998,shopping_pos,Torphy-Goyette,119,42.161941,-92.153774,0
6011779269963768,Jennifer,Harvey,e2f0a2792213fb5b75ed980395e60990,2016-05-31T00:00:00.000+05:30,04:21:58,1464668518,personal_care,"Bradtke, Torp and Bahringer",80,36.702845,-89.756324,0
4483018920250,Helen,Strong,b6d827f141acae4b2101dc5e305938ce,2016-05-31T00:00:00.000+05:30,05:16:26,1464671786,shopping_pos,Pfeffer and Sons,134,36.945497,-108.173219,0
4483018920250,Helen,Strong,7503cb0bdc577c0f2de16def8555ef96,2016-05-31T00:00:00.000+05:30,05:26:18,1464672378,shopping_pos,Friesen Inc,123,36.940888,-108.193865,0
5157595343543285,Stephanie,Martin,18308e7c3d54020eeafef6869f6a9ef4,2016-05-31T00:00:00.000+05:30,05:58:58,1464674338,shopping_pos,Lesch Ltd,143,27.416839,-98.837514,0
4641003399120410,Tiffany,Russell,ffb52481d009e24b6c2f7cf45482ae98,2016-05-31T00:00:00.000+05:30,06:47:26,1464677246,misc_net,"Tillman, Fritsch and Schmitt",37,42.153529,-92.15477,0
675985166411,Rebecca,Brown,c43e56fa11e680ebb3297b3daa5890dd,2016-05-31T00:00:00.000+05:30,07:45:31,1464680731,shopping_pos,"Roob, Conn and Tremblay",116,44.757889,-75.144214,0
4641003399120410,Tiffany,Russell,7f38f72f8c74327c8e5aea932549b2c6,2016-05-31T00:00:00.000+05:30,09:48:02,1464688082,misc_net,"Hayes, Marquardt and Dibbert",191,42.147854,-92.178432,0
4641003399120410,Tiffany,Russell,95c5f87261eb57d24bff64fadb608d9f,2016-05-31T00:00:00.000+05:30,10:41:15,1464691275,personal_care,"Becker, Harris and Harvey",68,42.149474,-92.164319,0
4641003399120410,Tiffany,Russell,abfd60f2d4d9223fd16c4e607a54e272,2016-05-31T00:00:00.000+05:30,14:04:59,1464703499,food_dining,"Langosh, Wintheiser and Hyatt",244,42.173706,-92.153011,0
4483018920250,Helen,Strong,9a53e700488d1578839cc67eeb5767b8,2016-05-31T00:00:00.000+05:30,14:52:49,1464706369,home,"Wuckert, Wintheiser and Friesen",105,36.955368,-108.167366,0
675985166411,Rebecca,Brown,2cdcc958eb0e022d7603c8ee78e64b5d,2016-05-31T00:00:00.000+05:30,15:12:02,1464707522,gas_transport,"Eichmann, Bogan and Rodriguez",93,44.769425,-75.131715,0
4641003399120410,Tiffany,Russell,c25d7cec91edaabff1e60145977bf072,2016-05-31T00:00:00.000+05:30,17:13:21,1464714801,home,Schmidt-Larkin,98,42.148483,-92.164042,0
675985166411,Rebecca,Brown,dc686f5690c92329c9e6320730865b93,2016-05-31T00:00:00.000+05:30,17:15:12,1464714912,gas_transport,Conroy-Cruickshank,120,44.754423,-75.136693,0
4483018920250,Helen,Strong,b9c27e981163a7507edb37fffc0c618c,2016-05-31T00:00:00.000+05:30,18:37:15,1464719835,shopping_net,Rempel Inc,73,36.960312,-108.196318,0
4641003399120410,Tiffany,Russell,02a11f7abd9177d76b6ef667ad283c23,2016-05-31T00:00:00.000+05:30,18:47:03,1464720423,kids_pets,Bernier and Sons,94,42.146533,-92.162367,0
6011779269963768,Jennifer,Harvey,a38bc0c44c58c4e1a28d6cf39c84cf73,2016-05-31T00:00:00.000+05:30,20:19:04,1464725944,home,Lynch-Wisozk,99,36.692434,-89.76783,0
5157595343543285,Stephanie,Martin,0c72a1c3efcd9ff8f176744d5b2c1d86,2016-05-31T00:00:00.000+05:30,20:32:24,1464726744,travel,Lemke and Sons,66,27.418473,-98.838134,0
4483018920250,Helen,Strong,5125157f6380d6ef203212d2ada3fd31,2016-05-31T00:00:00.000+05:30,21:39:33,1464730773,gas_transport,Huels-Hahn,72,36.943626,-108.182139,0
6011779269963768,Jennifer,Harvey,d532be47f857d289b738df64fdfdb3a1,2016-05-31T00:00:00.000+05:30,22:21:34,1464733294,shopping_net,Fisher Inc,100,36.701631,-89.760744,0
4170242670039985,Rebecca,Trujillo,b136970f7f921afc04dbebe852f0c32c,2016-05-31T00:00:00.000+05:30,22:32:36,1464733956,health_fitness,"Torp, Muller and Borer",67,45.933417,-106.636927,0
4641003399120410,Tiffany,Russell,170781792487c471643c49c4f7396469,2016-05-31T00:00:00.000+05:30,22:45:16,1464734716,misc_pos,"Nienow, Ankunding and Collier",96,42.167075,-92.178791,0
6011779269963768,Jennifer,Harvey,361b2d61ae1d4f75e0f24c17f9c3a952,2016-06-01T00:00:00.000+05:30,00:03:22,1464739402,health_fitness,"Conroy, Balistreri and Gorczany",131,36.69881,-89.770095,0
4361646620879135,Kimberly,Hudson,30bc395713400dc928910d12517cf29e,2016-06-01T00:00:00.000+05:30,00:58:09,1464742689,shopping_pos,"Baumbach, Strosin and Nicolas",118,41.681475,-74.674938,0
4170242670039985,Rebecca,Trujillo,3ab4cf47c9ea7e61dbdbfb104128c8df,2016-06-01T00:00:00.000+05:30,01:41:43,1464745303,shopping_pos,"Daugherty, Pouros and Beahan",57,45.934691,-106.653815,0
5157595343543285,Stephanie,Martin,2010b639a38c1d56f52c6ceb456039df,2016-06-01T00:00:00.000+05:30,02:11:04,1464747064,grocery_net,Funk Group,70,27.412489,-98.832179,0
4641003399120410,Tiffany,Russell,cc94738f59547e9789c0190d6e4bcbb6,2016-06-01T00:00:00.000+05:30,05:13:40,1464758020,grocery_net,Hills-Olson,146,42.160578,-92.159378,0
4170242670039985,Rebecca,Trujillo,4bd81e0e1c4059a694c23a8d8fd3badf,2016-06-01T00:00:00.000+05:30,05:47:28,1464760048,shopping_pos,Sawayn PLC,56,45.918526,-106.633374,0
5157595343543285,Stephanie,Martin,5a069cc0419337d7768acc87694b673e,2016-06-01T00:00:00.000+05:30,07:52:43,1464767563,personal_care,Gottlieb-Hansen,102,27.426511,-98.82758,0
4641003399120410,Tiffany,Russell,4e42f777404336fee55b049ff0738076,2016-06-01T00:00:00.000+05:30,09:27:17,1464773237,shopping_pos,Kris-Padberg,94,42.147456,-92.167434,0
5157595343543285,Stephanie,Martin,51ba695d923b0dfdebc0bbfd79a9b1d2,2016-06-01T00:00:00.000+05:30,14:01:56,1464789716,entertainment,"Fadel, Mertz and Rippin",212,27.445868,-98.84769,0
675985166411,Rebecca,Brown,659782501ca1938e2cebf1a0c8433b18,2016-06-01T00:00:00.000+05:30,15:48:00,1464796080,home,Gaylord-Powlowski,69,44.752322,-75.137637,0
4483018920250,Helen,Strong,50de7329bd8b29c89e7f686422b3037f,2016-06-01T00:00:00.000+05:30,15:48:30,1464796110,shopping_net,"Baumbach, Feeney and Morar",104,36.969283,-108.180646,0
4483018920250,Helen,Strong,f5abace20bfd5865d5b32ebdb2fb6dad,2016-06-01T00:00:00.000+05:30,16:19:32,1464797972,home,"Cole, Hills and Jewess",101,36.954418,-108.176697,0
4170242670039985,Rebecca,Trujillo,5bb5d265d917634ce961ea1a022ca5fa,2016-06-01T00:00:00.000+05:30,16:22:25,1464798145,kids_pets,"Weber, Thiel and Hammes",70,45.948218,-106.626115,0
4483018920250,Helen,Strong,1d60282b9c879639340b3b873edc1608,2016-06-01T00:00:00.000+05:30,16:51:56,1464799916,entertainment,Spencer PLC,44,36.944402,-108.174618,0
5157595343543285,Stephanie,Martin,570511698e0d309d3cc75b3c36b4e775,2016-06-01T00:00:00.000+05:30,17:19:12,1464801552,health_fitness,Kertzmann LLC,69,27.41586,-98.850197,0
4361646620879135,Kimberly,Hudson,04962363cf9636c6b32816fcdd87c3c2,2016-06-01T00:00:00.000+05:30,17:57:15,1464803835,grocery_pos,Kunze Inc,93,41.693544,-74.665224,0
6011779269963768,Jennifer,Harvey,f50fbd0723382fa8d21a2f278e24ce0f,2016-06-01T00:00:00.000+05:30,18:05:38,1464804338,home,Skiles LLC,123,36.672464,-89.758306,0
4483018920250,Helen,Strong,27238a80a18b19bb80aee3ddaf636da7,2016-06-01T00:00:00.000+05:30,19:03:25,1464807805,gas_transport,Friesen-DAmore,94,36.968345,-108.176868,0
6011779269963768,Jennifer,Harvey,6b3d8f013a3496c816651083fffd8114,2016-06-01T00:00:00.000+05:30,19:30:30,1464809430,kids_pets,Rau-Grant,124,36.672764,-89.776012,0
675985166411,Rebecca,Brown,e4ee8dc6704caba03bd09a628912bd9b,2016-06-01T00:00:00.000+05:30,19:42:06,1464810126,kids_pets,"Roberts, Daniel and Macejkovic",137,44.759292,-75.141699,0
5157595343543285,Stephanie,Martin,95eae4fd64711c9f04f7c8e172c89375,2016-06-01T00:00:00.000+05:30,21:22:39,1464816159,home,"OConnell, Botsford and Hand",136,27.421096,-98.851158,0
